document_id,source,document,label,rlf,nf,root_word,rlf_sent,rand_sent,word_list,imp_score
1971649915,Twitter,Hocus Pocus is on TV!!! I've missed half of it!!! ,0,TV!!!,TV!+,TV!,Hocus Pocus is on TV!!!,I've missed half of it!!!,['Hocus' 'Pocus' 'is' 'on' 'TV!!!'],[2 2 1 1 5]
1985841845,Twitter,its not fun trying to make sure a white car is clean!  But it sure does look good!!! ,1,good!!!,good!+,good!,But it sure does look good!!!,its not fun trying to make sure a white car is clean!,['But' 'it' 'sure' 'does' 'look' 'good!!!'],[1 2 3 2 2 5]
2191471836,Twitter,So yet another beautiful day n' im at work....This sucks! ,0,work....,work...+,work...,So yet another beautiful day n' im at work....,This sucks!,"['So' 'yet' 'another' 'beautiful' 'day' ""n'"" 'im' 'at' 'work....']",[2 2 2 4 3 1 2 1 3]
A153F3QOGIUSRD,Amazon_Reviews/Electronics,"I admit it....I'm economically conservative and it annoys me to pay more than necessary for stuff to get the quality and performance that I want.  Occasionally however, you encounter an item or service that fills the bill so nicely, you really don't mind the upgraded pricing as long as you get the quality that satisfies the perfectionist in your psyche.  Like a $50 steak that surprises and satisfies you such that you stop grumbling about the bucks and start bragging about the delicious meal and the great service.  Hence, the SELP18-105 G OSS.  I hesitated, I gagged and I grumbled about the price......until I put it on my Nex 7 and took a spin around our local duck pond with it's multi-colored citizens, lush green backgrounds and splashing fountains.  BINGO!  Yep its that good.  In spite of the reviews that niggle about the pin-cushion effect if you use it without the jpeg correction tools that are inherent to many of the Sony alphas and nexs.  Colorful, contrasty, and sharp as a tack.  That's my story and I'm stick'in to it.  My Mrs and I just completed an 8 day coach tour of the Fall colors in 8 states of New England and WOW.  It rained 5 of the 7 days.  But my trusty Nex 7 coupled with the 18-105G just kept on truck'n.  Kept tucking the equipment under my rain coat or jacket to protect it from the rain drop, and it just kept on performing beautfully.  Now let me concentrate on the lens a little more.  I don't interpret lens performance in terms of pixels and 100% crops.  I simply calls it as I sees it....and hears it.  This G is as smooth as butter and as solid as a tank.  The jpeg engine so completely takes care of any distortion or pin cushioning - even before you take the shot - you never see it.  What you do see is a beautiful rendered scene that is colorful, beautifully contrasted from the shadows to the bright spots, and as sharp as you might like.  Our tour mates continually commented on my photos and wanted to know just how I took such great photo's in such poor rainy-day lighting.  I just gave all the credit the G lens.  I took over 780 photos on the trip and expect for the ones taken through the wet and rainy coach windows, lots of winners made it to my album.
Thanks, Sony.  You've made a winner with this one.  A great value even at almost $600 per copy!",1,price......,price...+,price...,"I hesitated, I gagged and I grumbled about the price......","Hence, the SELP18-105 G OSS.","['I' 'hesitated,' 'I' 'gagged' 'and' 'I' 'grumbled' 'about' 'the'
 'price......']",[1 3 1 4 1 1 4 1 1 4]
2049860184,Twitter,just got home. sooo tired wanna sleep but parents have loud music downstairs with mates ,0,sooo,so+,so,sooo tired wanna sleep but parents have loud music downstairs with mates,just got home.,"['sooo' 'tired' 'wanna' 'sleep' 'but' 'parents' 'have' 'loud' 'music'
 'downstairs' 'with' 'mates']",[5 5 2 2 1 2 2 4 3 3 2 2]
2194478337,Twitter,Sittin in class...can't breathe thro my nose!...allergies are a bitch man....and I'm pissed its not sunny out  no tannin tday...,0,man....,man...+,man...,allergies are a bitch man....,Sittin in class...,['allergies' 'are' 'a' 'bitch' 'man....'],[2 1 1 5 4]
2066356044,Twitter,I'm soo feeling this latin heat....excuse me his Latin heat ,1,heat....,heat...+,heat...,I'm soo feeling this latin heat....,excuse me his Latin heat,"[""I'm"" 'soo' 'feeling' 'this' 'latin' 'heat....']",[2 5 3 2 2 4]
1827723867,Twitter,can't wait until her grounding is over!!!!!!! only 107 more hours! then i got this!! ,1,over!!!!!!!,over!+,over!,can't wait until her grounding is over!!!!!!!,only 107 more hours!,"[""can't"" 'wait' 'until' 'her' 'grounding' 'is' 'over!!!!!!!']",[3 2 2 2 3 1 5]
A3DQDBDRU1FWKK,Amazon_Reviews/Electronics,"Review:
Card performed very nice to begin with and game my build a ROG theme that didn't break the bank. Then after about a month I started getting restarts out of the blue after being on for about an hour or so. I lost some work, but nothing to bad. Thought it was a fluke but kept it happening and I kept getting BCCODE 116 every time with no solutions.

Solutions tried:
Tried new rolling back from most recent driver, clean installed the most recent driver then Downloaded BlueScreenView and was able to get a better read on the issues causing the restart. Searched those issues but kept coming up with the same fixes but none worked. Finally popped in my old 8600gt card (I kept as a back up for emergency purposes because it's freaking loud!) and the computer has been running hours with no problems. So I determined it was the card. Bummed. Glad it wasn't my motherboard (that was one of the potential problems), even though this card costs more than my mother board.

Conclusion:
Luckily I was 2 days from my return deadline through Amazon..THANK GOD!!!! I heard dealing with ASUS RMA is a nightmare. Amazon was awesome. Chatted and solved my issue. They sent me packing label and issued a refund. Now I wish they could just find me a card as I am hesitant in buying another STRIKER.",0,GOD!!!!,GOD!+,GOD!,THANK GOD!!!!,Chatted and solved my issue.,['THANK' 'GOD!!!!'],[5 5]
2286999922,Twitter,at the hospital in fairfield.. been here all day!!!!! &amp; I'm hungry ,0,day!!!!!,day!+,day!,been here all day!!!!!,at the hospital in fairfield..,['been' 'here' 'all' 'day!!!!!'],[1 1 1 5]
2055460869,Twitter,"im soooo sleepy!!!haha i need some action!(? well,now i need some food and then im going to listen to some jb music  pretty cool right!?",1,soooo,so+,so,im soooo sleepy!!!,haha i need some action!(?,['im' 'soooo' 'sleepy!!!'],[2 5 5]
1993513690,Twitter,"gosh, im hungry like the wolf now!!! i hate getting hungry at night..  #tokiohotel #tokiohotel #tokiohotel #tokiohotel #tokiohotel",0,now!!!,now!+,now!,"gosh, im hungry like the wolf now!!!",i hate getting hungry at night..,"['gosh,' 'im' 'hungry' 'like' 'the' 'wolf' 'now!!!']",[3 2 4 2 1 2 5]
1984956861,Twitter,"@eastofthesunart Awww lol cute... had a giggle reading it, will comment soon but time for bed work in the morning  x",0,Awww,Aw+,Aw,@eastofthesunart Awww lol cute...,"had a giggle reading it, will comment soon but time for bed work in the morning  x",['@eastofthesunart' 'Awww' 'lol' 'cute...'],[1 3 2 4]
2182862790,Twitter,@karliehustle ya.. it ruins the whole statement thing when every1's doin it.... hmmm guess cancer creative genious has2get active huh?  ,1,it....,it...+,it...,it ruins the whole statement thing when every1's doin it....,@karliehustle ya..,"['it' 'ruins' 'the' 'whole' 'statement' 'thing' 'when' ""every1's"" 'doin'
 'it....']",[2 4 1 2 2 2 2 3 2 4]
2236590127,Twitter,sooo not looking forward to working tomorrow. the worst thing for me is having to be at work 6:30am after having a day off ,0,sooo,so+,so,sooo not looking forward to working tomorrow.,the worst thing for me is having to be at work 6:30am after having a day off,['sooo' 'not' 'looking' 'forward' 'to' 'working' 'tomorrow.'],[5 4 2 2 1 3 3]
2232372759,Twitter,oh no!!! why did max go home ,0,no!!!,no!+,no!,oh no!!!,why did max go home,['oh' 'no!!!'],[3 5]
1932510884,Twitter,Sitting here listening to drunk stories I don't know about. Sooo no gym for me  fuuuuuckk.,0,Sooo,So+,So,Sooo no gym for me  fuuuuuckk.,Sitting here listening to drunk stories I don't know about.,['Sooo' 'no' 'gym' 'for' 'me' 'fuuuuuckk.'],[5 4 2 1 2 5]
1984261345,Twitter,@EvaRut08  awww ..... boyzone were the only reason i started listening to music ... they were first ever concert .... i love stephen ,1,awww,aw+,aw,@EvaRut08  awww .....,boyzone were the only reason i started listening to music ...,['@EvaRut08' 'awww' '.....'],[2 5 3]
2180499434,Twitter,Hi everyone!!!!! I'm home. YAY! The trip was fantastic but it's good to be back ,1,everyone!!!!!,everyone!+,everyone!,Hi everyone!!!!!,The trip was fantastic but it's good to be back,['Hi' 'everyone!!!!!'],[2 5]
2296830778,Twitter,@tommcfly And I'm sooo jealous right now! Here in Porto Alegre is raining A LOT! ,0,sooo,so+,so,@tommcfly And I'm sooo jealous right now!,Here in Porto Alegre is raining A LOT!,"['@tommcfly' 'And' ""I'm"" 'sooo' 'jealous' 'right' 'now!']",[1 1 1 5 5 2 3]
1753660621,Twitter,"@pandaaMONIA awww  im borreddd stay on twitter yeah? if you can scan the photos that would be good, if you cnt bring em 2moz and ill scan",0,awww,aw+,aw,@pandaaMONIA awww  im borreddd stay on twitter yeah?,"if you can scan the photos that would be good, if you cnt bring em 2moz and ill scan",['@pandaaMONIA' 'awww' 'im' 'borreddd' 'stay' 'on' 'twitter' 'yeah?'],[1 3 1 4 2 1 1 2]
1468423043,Twitter,@MushyV Ahhhhh that Hoff programme sounded CLASSS!!!! I fuckin missed it  hopes there's a repeat innit,0,Ahhhhh,Ah+,Ah,@MushyV Ahhhhh that Hoff programme sounded CLASSS!!!!,I fuckin missed it  hopes there's a repeat innit,['@MushyV' 'Ahhhhh' 'that' 'Hoff' 'programme' 'sounded' 'CLASSS!!!!'],[1 4 1 2 2 3 5]
1978084964,Twitter,calling in prescriptions for antidepressents for the cavaliers and I... should be ready for pick up in the morning!!! ,0,morning!!!,morning!+,morning!,should be ready for pick up in the morning!!!,calling in prescriptions for antidepressents for the cavaliers and I...,['should' 'be' 'ready' 'for' 'pick' 'up' 'in' 'the' 'morning!!!'],[2 1 3 1 2 2 1 1 4]
2051480991,Twitter,HAD A GREAT WORK OUT TODAY!!! WORKED ON SOME LEGS...CHEST 80% AND aRMS AND BACK...i HOPE I CAN GET UP IN THE MORN FOR SOME MORE  TIRED,0,TODAY!!!,TODAY!+,TODAY!,HAD A GREAT WORK OUT TODAY!!!,WORKED ON SOME LEGS...,['HAD' 'A' 'GREAT' 'WORK' 'OUT' 'TODAY!!!'],[2 1 5 3 3 5]
1830924779,Twitter,"@Kate_N_Allen Congratulations!! If you need advice or have questions, DM me, I just went through it  Yay for you!!!",1,you!!!,you!+,you!,"If you need advice or have questions, DM me, I just went through it  Yay for you!!!",@Kate_N_Allen Congratulations!!,"['If' 'you' 'need' 'advice' 'or' 'have' 'questions,' 'DM' 'me,' 'I' 'just'
 'went' 'through' 'it' 'Yay' 'for' 'you!!!']",[1 1 2 2 1 1 2 2 1 1 1 2 2 1 4 1 5]
1956496715,Twitter,"@getoaf ummm the ones I'm buying for is too young, they don't have gaming systems yet... I think ",0,ummm,um+,um,"@getoaf ummm the ones I'm buying for is too young, they don't have gaming systems yet...",I think,"['@getoaf' 'ummm' 'the' 'ones' ""I'm"" 'buying' 'for' 'is' 'too' 'young,'
 'they' ""don't"" 'have' 'gaming' 'systems' 'yet...']",[1 2 1 2 1 2 1 1 3 2 1 2 1 2 2 3]
A2FK5VIYJA3OF4,Amazon_Reviews/Electronics,"Not much to say about this. It set up easily on my HP laptop and does exactly what it is designed to do. I use it to run a bluetooth mouse which it does just fine. It fits a little tight in the USB port (in fact I don't know if I can even get it back out) but I don't intend to remove it much anyway and I have a pair of vicegrips if I do so that doesn't bother me. It's so small and unobtrusive that there isn't much reason to remove it unless you need to re-install drivers or something.
I like it....",1,it....,it...+,it...,I like it....,It fits a little tight in the USB port (in fact I don't know if I can even get it back out) but I don't intend to remove it much anyway and I have a pair of vicegrips if I do so that doesn't bother me.,['I' 'like' 'it....'],[2 4 4]
1553852311,Twitter,Stupid caffine headache! I hate the addiction  Grrrr,0,Grrrr,Gr+,Gr,I hate the addiction  Grrrr,Stupid caffine headache!,['I' 'hate' 'the' 'addiction' 'Grrrr'],[1 5 1 4 5]
2202315559,Twitter,@jbrotherlove i know  i mean....she claims she's going back to ballads on this album too. I guess she's bored?,0,mean....,mean...+,mean...,@jbrotherlove i know  i mean....,I guess she's bored?,['@jbrotherlove' 'i' 'know' 'i' 'mean....'],[1 1 2 1 2]
1695731356,Twitter,@misterdevans Well....hopefully someday soon you can get one!  ,1,Well....,Well...+,Well...,@misterdevans Well....,hopefully someday soon you can get one!,['@misterdevans' 'Well....'],[1 2]
2017009399,Twitter,Looove new flat/being back in the looovely Falkirk. Miss twitter and bunnywithfangs.com though  give me some internet!,0,Looove,Lo+ve,Love,Looove new flat/being back in the looovely Falkirk.,Miss twitter and bunnywithfangs.com though  give me some internet!,['Looove' 'new' 'flat/being' 'back' 'in' 'the' 'looovely' 'Falkirk.'],[5 2 2 2 1 1 5 1]
1971748116,Twitter,Sooooo nice out.... Going to work  !,0,Sooooo,So+,So,Sooooo nice out....,Going to work  !,['Sooooo' 'nice' 'out....'],[5 4 3]
1835542893,Twitter,"@iamrickyparker ehhh, it was alright. ended up catching a cold ",0,"ehhh,","eh+,","eh,","@iamrickyparker ehhh, it was alright.",ended up catching a cold,"['@iamrickyparker' 'ehhh,' 'it' 'was' 'alright.']",[1 2 1 1 3]
1988792966,Twitter,awww jeffy ure so nice.. :-D but u dnt have to.. ,1,awww,aw+,aw,awww jeffy ure so nice..,:-D but u dnt have to..,['awww' 'jeffy' 'ure' 'so' 'nice..'],[5 2 1 3 4]
1998574638,Twitter,"@katedado congratulaaaaations!!!!!!!!!  soo proud of you!! see?! you can sooo do it! now, you'll miss school, i tell you! haha!",1,sooo,so+,so,you can sooo do it!,soo proud of you!!see?!,['you' 'can' 'sooo' 'do' 'it!'],[2 2 5 2 3]
2000378369,Twitter,sooo tired! five classes in a row and guess what!? just technique!! : S We didn't dance a single combo  ... I don't feel alive right now.,0,sooo,so+,so,sooo tired!,just technique!!,['sooo' 'tired!'],[5 4]
2225552145,Twitter,2 weeks and 3 days til i can walk again!!!  so excited but not looking forward to weeks of physical therapy ,0,again!!!,again!+,again!,2 weeks and 3 days til i can walk again!!!,so excited but not looking forward to weeks of physical therapy,['2' 'weeks' 'and' '3' 'days' 'til' 'i' 'can' 'walk' 'again!!!'],[1 1 1 1 1 2 1 2 2 5]
1686476446,Twitter,pissed that there are black outs at my house... Ugh my laptop keeps dying on me!!! ,0,me!!!,me!+,me!,Ugh my laptop keeps dying on me!!!,pissed that there are black outs at my house...,['Ugh' 'my' 'laptop' 'keeps' 'dying' 'on' 'me!!!'],[4 2 2 2 4 1 5]
2195850735,Twitter,toothache ! uhhh gosh ,0,uhhh,uh+,uh,uhhh gosh,toothache !,['uhhh' 'gosh'],[3 3]
1983282691,Twitter,"maths exam tomorrow. ahhh, hope this week goes quick!! i have 7 exams!! ",0,"ahhh,","ah+,","ah,","ahhh, hope this week goes quick!!",i have 7 exams!!,"['ahhh,' 'hope' 'this' 'week' 'goes' 'quick!!']",[2 3 1 1 1 4]
1967210227,Twitter,"@tonfue going out. no. went out. no. plans. no. sex. i wish. chilling out. yes. how about you????? if i were in nyc, i'd never stay home! ",1,you?????,you?+,you?,how about you?????,chilling out.yes.,['how' 'about' 'you?????'],[1 1 2]
1991312544,Twitter,@joeymcintyre Have a great breakfast!!! Do you put ketchup on your eggs?? LOL!!  &lt;3 YOU!,1,breakfast!!!,breakfast!+,breakfast!,@joeymcintyre Have a great breakfast!!!,Do you put ketchup on your eggs??LOL!!,['@joeymcintyre' 'Have' 'a' 'great' 'breakfast!!!'],[1 2 1 4 5]
1971592785,Twitter,@Aisliiiinngg im not.. tring to study irish in my dark room..lucky cow u dont have to  grrr,0,grrr,gr+,gr,lucky cow u dont have to  grrr,tring to study irish in my dark room..,['lucky' 'cow' 'u' 'dont' 'have' 'to' 'grrr'],[4 1 1 2 1 1 3]
2052702893,Twitter,@Digital_Girl ohh haaha cool  where bouts in America? andd oooh cheeers ,1,oooh,o+h,oh,andd oooh cheeers,@Digital_Girl ohh haaha cool  where bouts in America?,['andd' 'oooh' 'cheeers'],[1 3 4]
2062459563,Twitter,@Huddyfansworld Noooo!... Definitively she doesn`Â´t like THAT beard.. Me neither...,0,Noooo!,No+!,No!,@Huddyfansworld Noooo!...,Me neither...,['@Huddyfansworld' 'Noooo!...'],[1 5]
2187687422,Twitter,I tried to colour my hair blue yesterday... such a pity my naturally goth black hair are so hard to change.... ,0,change....,change...+,change...,such a pity my naturally goth black hair are so hard to change....,I tried to colour my hair blue yesterday...,"['such' 'a' 'pity' 'my' 'naturally' 'goth' 'black' 'hair' 'are' 'so'
 'hard' 'to' 'change....']",[2 1 4 1 1 2 1 1 1 2 3 1 4]
2199029192,Twitter,So sad!!! I scratched the screne on my vu! ,0,sad!!!,sad!+,sad!,So sad!!!,I scratched the screne on my vu!,['So' 'sad!!!'],[2 5]
A3SL7K1477GFAR,Amazon_Reviews/Electronics,"After a few years I still use this! In the age of camera phones this thing is such a step above without breaking the bank. I wanted cleaner shots and HD video. I wanted to take photos I could frame and shoot videos I could watch over, not just retire them them to an online album I'd never see again. The photos are clear and sharp, the video is sooooo nice. I have no need to buy another camera.",1,sooooo,so+,so,"The photos are clear and sharp, the video is sooooo nice.",I have no need to buy another camera.,"['The' 'photos' 'are' 'clear' 'and' 'sharp,' 'the' 'video' 'is' 'sooooo'
 'nice.']",[1 2 1 3 1 3 1 2 1 5 4]
2257105338,Twitter,@Ohh_Laa I'm sorry....I can imagine how  you could be feeling.,0,sorry....,sorry...+,sorry...,@Ohh_Laa I'm sorry....,I can imagine how  you could be feeling.,"['@Ohh_Laa' ""I'm"" 'sorry....']",[1 1 4]
2213530908,Twitter,I am seriously falling asleep  I really wonder what is going to happen with me next year... I'm sooooooooooooooooooo scared!!!,0,sooooooooooooooooooo,so+,so,I'm sooooooooooooooooooo scared!!!,I am seriously falling asleep  I really wonder what is going to happen with me next year...,"[""I'm"" 'sooooooooooooooooooo' 'scared!!!']",[2 5 5]
1685965980,Twitter,I soooo loved my lie in.  and I get another tomorrow! I'm loving this bank holiday !,1,soooo,so+,so,I soooo loved my lie in.,I'm loving this bank holiday !,['I' 'soooo' 'loved' 'my' 'lie' 'in.'],[2 5 5 1 1 1]
2030758477,Twitter,@sannajonsson Fuck them!!! I know people who REALLY cares for u!!! ,1,them!!!,them!+,them!,@sannajonsson Fuck them!!!,I know people who REALLY cares for u!!!,['@sannajonsson' 'Fuck' 'them!!!'],[2 5 5]
A1KIJ33TC0S0EL,Amazon_Reviews/Books,"Even thought this is fictional the author wrote the story based on a kidnapping in my home town.  Every character although the names were different, i knew who and what she was referring to... Great book i have read it more than once!!!",1,once!!!,once!+,once!,Great book i have read it more than once!!!,Even thought this is fictional the author wrote the story based on a kidnapping in my home town.,['Great' 'book' 'i' 'have' 'read' 'it' 'more' 'than' 'once!!!'],[5 2 2 1 2 1 3 2 5]
2006893470,Twitter,@jadecrimes ME TOO!!! btw: I dont think I'm getting this apartment.. this lady is way shady ,0,TOO!!!,TOO!+,TOO!,@jadecrimes ME TOO!!!,btw: I dont think I'm getting this apartment..,['@jadecrimes' 'ME' 'TOO!!!'],[2 2 5]
1794583256,Twitter,"Going home from Zamboanguita!  Today's it's &quot;disperas&quot;! LOL. The food was sooo good! ^^,",1,sooo,so+,so,"The food was sooo good!^^,",Going home from Zamboanguita!,"['The' 'food' 'was' 'sooo' 'good!^^,']",[1 1 1 5 5]
2247188415,Twitter,Soooooo stoked for tomorrow. Taking Back Sunday and Anberlin after work. But the only downfall is i have to be at work at 6:30AM ,0,Soooooo,So+,So,Soooooo stoked for tomorrow.,But the only downfall is i have to be at work at 6:30AM,['Soooooo' 'stoked' 'for' 'tomorrow.'],[5 4 1 1]
1982961176,Twitter,cant wait till mtv awards!!!! ahhh sneak peek of transformers and new moon! ,1,ahhh,ah+,ah,ahhh sneak peek of transformers and new moon!,cant wait till mtv awards!!!!,['ahhh' 'sneak' 'peek' 'of' 'transformers' 'and' 'new' 'moon!'],[3 1 1 1 2 1 2 2]
1793776522,Twitter,SO MANY TESTS NEXT WEEK. And i'm not studying now.....twitter is the cause of my failures ,0,now.....,now...+,now...,And i'm not studying now.....,twitter is the cause of my failures,"['And' ""i'm"" 'not' 'studying' 'now.....']",[1 2 3 2 1]
1677206175,Twitter,"@MariaTingstad Sorry for this late response, Oh I LOVE the place where I've been. It's soooo nice! You should try it when you visit Phil. ",1,soooo,so+,so,It's soooo nice!,"@MariaTingstad Sorry for this late response, Oh I LOVE the place where I've been.","[""It's"" 'soooo' 'nice!']",[2 5 5]
2000413347,Twitter,OMG the Harry Potter and the Half-blood Prince sneak peek is SOOOOOO GOOD!!! seriously cannot wait for the movie. ,1,SOOOOOO,SO+,SO,OMG the Harry Potter and the Half-blood Prince sneak peek is SOOOOOO GOOD!!!,seriously cannot wait for the movie.,"['OMG' 'the' 'Harry' 'Potter' 'and' 'the' 'Half-blood' 'Prince' 'sneak'
 'peek' 'is' 'SOOOOOO' 'GOOD!!!']",[2 1 1 1 1 1 1 1 1 1 1 5 5]
2194994909,Twitter,"Ok so I used this so called home remedy 2 unclog pipes...baking soda, vinegar, and hot water....bad idea...my sink is so overflowing ",0,water....,water...+,water...,"baking soda, vinegar, and hot water....",bad idea...,"['baking' 'soda,' 'vinegar,' 'and' 'hot' 'water....']",[1 1 1 1 1 1]
2072224724,Twitter,"soooo tired! such a long day, going to bed!  xo",1,soooo,so+,so,soooo tired!,"such a long day, going to bed!xo",['soooo' 'tired!'],[5 4]
1963812270,Twitter,omg im finally back!!!! my comp as broken guys  i missed yall!!!!,0,back!!!!,back!+,back!,omg im finally back!!!!,my comp as broken guys  i missed yall!!!!,['omg' 'im' 'finally' 'back!!!!'],[2 1 3 5]
2047772896,Twitter,"@tweetheart7 Oh yes-very nice!!Sorry,my Sky box just went bang and now....nothing...oh dear ",0,now....,now...+,now...,"Sorry,my Sky box just went bang and now....",oh dear,"['Sorry,' 'my' 'Sky' 'box' 'just' 'went' 'bang' 'and' 'now....']",[4 1 1 1 1 1 3 1 1]
A14GJ7PSL3HIJ7,Amazon_Reviews/Books,Hard to let go. Written so well one hates for the book to end. Thankfully there are more!!!,1,more!!!,more!+,more!,Thankfully there are more!!!,Hard to let go.,['Thankfully' 'there' 'are' 'more!!!'],[4 2 1 5]
2002913581,Twitter,"@KaralynHOPE this is true, she is way more hip. ps i got your message thank youuuu! ",1,youuuu!,you+!,you!,ps i got your message thank youuuu!,"@KaralynHOPE this is true, she is way more hip.",['ps' 'i' 'got' 'your' 'message' 'thank' 'youuuu!'],[1 1 1 1 1 2 4]
2004028477,Twitter,AHHH girl next to me just dropped her macbook. She left frantically and I think she is about to cry ,0,AHHH,AH+,AH,AHHH girl next to me just dropped her macbook.,She left frantically and I think she is about to cry,['AHHH' 'girl' 'next' 'to' 'me' 'just' 'dropped' 'her' 'macbook.'],[4 1 1 1 1 1 3 1 2]
1563751785,Twitter,"soooooo excited for this weekend (beginning on thursday). banquet, WILD, and saturday is still TBD since taylor swift is out of play ",0,soooooo,so+,so,soooooo excited for this weekend (beginning on thursday).,"banquet, WILD, and saturday is still TBD since taylor swift is out of play",['soooooo' 'excited' 'for' 'this' 'weekend' '(beginning' 'on' 'thursday).'],[5 4 1 1 2 1 1 2]
1988773782,Twitter,@eNiBeNi i miss youuu soooo much!!!!  haven't seen you in a MONTH!!,0,youuu,you+,you,@eNiBeNi i miss youuu soooo much!!!!,haven't seen you in a MONTH!!,['@eNiBeNi' 'i' 'miss' 'youuu' 'soooo' 'much!!!!'],[2 1 4 4 5 5]
2221727386,Twitter,"Today is soooooooo blah, I really don't know how much more of this rain i can take......I guess ten more days worth ",0,soooooooo,so+,so,"Today is soooooooo blah, I really don't know how much more of this rain i can take......",I guess ten more days worth,"['Today' 'is' 'soooooooo' 'blah,' 'I' 'really' ""don't"" 'know' 'how' 'much'
 'more' 'of' 'this' 'rain' 'i' 'can' 'take......']",[2 1 5 4 2 3 4 2 2 3 3 1 2 2 2 2 4]
A2RC37CV2ZYEFX,Amazon_Reviews/Electronics,This is the best for traveling with your lap top computer. You do not have to take your lap top out of the the holder. It's AWESOME!!!!!!,1,AWESOME!!!!!!,AWESOME!+,AWESOME!,It's AWESOME!!!!!!,You do not have to take your lap top out of the the holder.,"[""It's"" 'AWESOME!!!!!!']",[2 5]
2001189985,Twitter,"right guys, its that time again, got to get my butt off to work... booo for work.... but at least i have no more till next monday  yipeeee",1,booo,boo+,boo,booo for work....,but at least i have no more till next monday  yipeeee,['booo' 'for' 'work....'],[5 2 4]
2191314219,Twitter,Okay it's 5am now. PLEASE can I fall asleep now???? ,0,now????,now?+,now?,PLEASE can I fall asleep now????,Okay it's 5am now.,['PLEASE' 'can' 'I' 'fall' 'asleep' 'now????'],[3 2 2 2 3 4]
2052651679,Twitter,@julespari was hotttt on the runway tonight!!! out celebrating ,1,hotttt,hot+,hot,@julespari was hotttt on the runway tonight!!!,out celebrating,['@julespari' 'was' 'hotttt' 'on' 'the' 'runway' 'tonight!!!'],[2 2 5 1 1 2 5]
2194527086,Twitter,so....twitter in german.........that would be good.............canÂ´t twitter with SMS ,0,good.............,good...+,good...,that would be good.............,twitter in german.........,['that' 'would' 'be' 'good.............'],[2 2 2 5]
2192144929,Twitter,@MillyMarin LITTLE GIRLS ARE THE BEST!!! SHE'S MY BEST FRIEND!!! THE OLDER THEY GET THE MORE EXCITING!!! SHE'S SUCH A LIL PERSON ,1,BEST!!!,BEST!+,BEST!,@MillyMarin LITTLE GIRLS ARE THE BEST!!!,THE OLDER THEY GET THE MORE EXCITING!!!,['@MillyMarin' 'LITTLE' 'GIRLS' 'ARE' 'THE' 'BEST!!!'],[2 3 3 3 3 5]
2182735445,Twitter,"I hate my life....no, I hate this summer ",0,life....,life...+,life...,I hate my life....,"no, I hate this summer",['I' 'hate' 'my' 'life....'],[2 5 2 4]
1971031906,Twitter,so yeah ummm morning guys? i can say that now...seems like more of u are awake ,1,ummm,um+,um,so yeah ummm morning guys?,i can say that now...,['so' 'yeah' 'ummm' 'morning' 'guys?'],[2 2 3 2 3]
2192122365,Twitter,@sweetmystique12 Yummy!!! I love it! ,1,Yummy!!!,Yummy!+,Yummy!,@sweetmystique12 Yummy!!!,I love it!,['@sweetmystique12' 'Yummy!!!'],[2 5]
1980365925,Twitter,"@mommy_grrl  you love wine, chocolate and pizza.... i think we are soul mates.",1,pizza....,pizza...+,pizza...,"@mommy_grrl  you love wine, chocolate and pizza....",i think we are soul mates.,"['@mommy_grrl' 'you' 'love' 'wine,' 'chocolate' 'and' 'pizza....']",[1 1 5 2 2 1 2]
1990454062,Twitter,@valkyrievsc me too!!! I woke up at 11pm when Neil came to bed and wanted to chat and didn't get back to bed until 2am.  ,0,too!!!,too!+,too!,@valkyrievsc me too!!!,I woke up at 11pm when Neil came to bed and wanted to chat and didn't get back to bed until 2am.,['@valkyrievsc' 'me' 'too!!!'],[1 1 5]
A2DX0GP8G3RM1S,Amazon_Reviews/Electronics,"WOW i think that ""Mid-tower"" is not the word for it, this thing is HUGE!!! i cant imagine the size of a full tower :O",1,HUGE!!!,HUGE!+,HUGE!,"WOW i think that ""Mid-tower"" is not the word for it, this thing is HUGE!!!",i cant imagine the size of a full tower :O,"['WOW' 'i' 'think' 'that' '""Mid-tower""' 'is' 'not' 'the' 'word' 'for'
 'it,' 'this' 'thing' 'is' 'HUGE!!!']",[3 2 2 1 2 2 3 1 2 1 2 2 2 2 5]
1753828227,Twitter,oh wow i look soooooo bad today. and the weather is awful ,0,soooooo,so+,so,oh wow i look soooooo bad today.,and the weather is awful,['oh' 'wow' 'i' 'look' 'soooooo' 'bad' 'today.'],[2 2 1 1 5 4 2]
DrFuLEEbWpx67iul0n9H7A,Yelp,"Worst pharmacy EVER!!! If you enjoy making multiple trips to the pharmacy only to be told your  order is not ready when they said it would be, then this is your spot. You can try calling ahead to verify and you may be told your order is ready. But it won't be. They are so mis managed and unorganized. I was even given someone else's prescription once. This place should be shut down.",0,EVER!!!,EVER!+,EVER!,Worst pharmacy EVER!!!,You can try calling ahead to verify and you may be told your order is ready.,['Worst' 'pharmacy' 'EVER!!!'],[5 2 5]
2189251828,Twitter,@RespectMileyC i def am!!! you should totally come you will love it!! and suree you can!!!! any pics u want ,1,am!!!,am!+,am!,@RespectMileyC i def am!!!,you should totally come you will love it!!,['@RespectMileyC' 'i' 'def' 'am!!!'],[1 1 2 5]
