document_id,source,document,label,rlf,nf,root_word,rlf_sent,rand_sent,rlf_sent_pred_label,rand_sent_pred_label,word_list,imp_score,final_rlf_label,final_rand_label,is_ellipses,imp_quality,rlf_sent_len,rand_sent_len,doc_len
81096542,TripAdvisor,"Planning a special weekend? the Adolphus is the place to go!!!! squeaky clean, super friendly and helpful . . .old world charm. It ain't cheap, but luxury is worth the cost. Try an enchanting experience with a HIGH TEA . . . direct from Britian . . .not to be missed, and aly of the eating places will fill your mouth and tummies with happiness!",1,go!!!!,go!+,go!,the Adolphus is the place to go!!!!,Try an enchanting experience with a HIGH TEA ...,1,1,['the' 'Adolphus' 'is' 'the' 'place' 'to' 'go!!!!'],[1 1 1 1 1 1 5],1,1,0,5.0,7,9,65
11923517,TripAdvisor,"I honestly don't understand some of the negative reviews for this hotel. After making reservations, I checked out some of the rants on this site only to feel worried and anxious about picking this hotel. I knew the room size would be small, but I figured I wouldn't do more there than sleep. As soon as we reached the reception desk my fears were crushed. We were upgraded to a suite for no apparent reason and as some other reveiws claim, the staff REALLY ARE friendly. The check-in people were nice, our bellhop was social and friendly, and the maids gave us all the towels and soap we could handle. As for the room itself, the floors were in terrible need of repair, teh decor could use an update, but who goes to NY to see a room. I wasn't expecting it to look like the Ritz in the first place. All in all our experience here was great and the location alone makes up for any minor flaws. Definitely going back!!!",1,back!!!,back!+,back!,Definitely going back!!!,"I knew the room size would be small, but I figured I wouldn't do more there than sleep.",1,1,['Definitely' 'going' 'back!!!'],[4 2 5],1,0,0,5.0,3,18,172
73794879,TripAdvisor,"We traveled with our two daughters ages 10 and 14 as well as with another family who has younger children. The hotel reservations staff was very accomodating of our request to get our rooms close together. Upon arrival at the hotel, the front desk staff was extremely pleasant and helpful. They were great at giving us information and directions for attractions in the area. Every employee we encountered was friendly and always asked if they could help or get us anything. 
Our room was spacious and very comfortable. The pool is one of the best things about this hotel. We spent a day just hanging out and relaxing at our hotel because we enjoyed the pool so much. 
The most impressive thing occured after we left the hotel. Our teenage daughter ended up losing her ipod. It had fallen out of her purse in the room as we were leaving. We called the hotel and explained the situation and they went up to the room and located it.. called me back on my cell phone (we were in the process of driving home with a very upset teenage girl) and said they would mail it back to us. We ended up calling the hotel with our corporate FedEx account number and we had the ipod the next day. 
The customer service at this hotel is fantastic - from the housekeeping personnel all the way up to the hotel management staff (who actually came up and introduced themselves to us and asked if there was anything we needed.)
We will definitely be back!!!!",1,back!!!!,back!+,back!,) We will definitely be back!!!!,The hotel reservations staff was very accomodating of our request to get our rooms close together.,1,1,[')' 'We' 'will' 'definitely' 'be' 'back!!!!'],[1 2 1 4 1 5],1,1,0,5.0,6,16,262
143528048,TripAdvisor,"My daughter and I stayed at this location for her Sweet 16 celebration. I am reviewing two days later. 
Here is the run down:
~The location is fine for catching the 1 train and taxi’s into the “hotter” parts of the city. It’s off the beaten path which is fine, less crowds. With this in mind-in my opinion, it’s a great place for professionals, older couples and specialty stays. Clearly, anyone can stay and you’ll be glad you did!
~The left elevator was under repair but this wasn’t an issue for us. The other elevators were fine (about 5 minutes extra added to travel) and there are stairs! Plus you can only do so much about mechanical failures, ya know what I mean!
~The rooms were very clean as well as the linens. People call me a germ-a-phobe, so yeah, if I’m saying it’s clean…IT’S CLEAN. I loved this! After a long day in The City…it was a great relaxer! Again, off the beaten path so it’s not loud or crowded.
~We did in room dining and the food was decent too. Have the truffle fries & the sautéed spinach. It’s pretty good for late night hotel food.
~Lastly, I’d like to comment on the customer service. It was 5+ Star! These folks know how to do it; the smiles, the cookies, the printing of subway maps, the directions and more…just superb!! Even non-front desk hotel staff was super friendly; I love that!!! I’m coming from the south so it was unnatural to be unfriendly. When you come to a city that’s known for its attitudes, it’s refreshing to have some smiles!!",1,that!!!,that!+,that!,Even non-front desk hotel staff was super friendly; I love that!!!,My daughter and I stayed at this location for her Sweet 16 celebration.,1,1,"['Even' 'non-front' 'desk' 'hotel' 'staff' 'was' 'super' 'friendly;' 'I'
 'love' 'that!!!']",[1 2 2 2 2 1 4 4 1 5 4],1,1,0,5.0,11,13,272
59275158,TripAdvisor,"Vintage Court IS a vintage hotel, so no fancy high tech gizmos etc. But the rooms were very clean, and were serviced daily (at an appropriate time!!! Not 8am in the morning!).
The bathroom was clean and tidy, no mould as one might expect in an older hotel. The lift did take forever when called. And staff were polite and helpful, but only when asked for assistance. No breakfast served in hotel, however they did do complimentary wine tastings each night, so that made us got to bed happy!
Step out of the hotel and basically right onto the Cable Car line, great location - being halfway to Fisherman's Wharf and Halfway to town center - means you HAVE tp explore - which is great when traveling!
All in all, a nice hotel.",1,time!!!,time!+,time!,"But the rooms were very clean, and were serviced daily (at an appropriate time!!!",The lift did take forever when called.,1,0,"['But' 'the' 'rooms' 'were' 'very' 'clean,' 'and' 'were' 'serviced'
 'daily' '(at' 'an' 'appropriate' 'time!!!']",[1 1 2 1 3 4 1 1 3 2 1 1 3 4],1,0,0,4.5,14,7,133
11465313,TripAdvisor,"i have just returned from a 4 night stay in new york and am already online trying to book another trip next year and only to stay in the salisbury! the rooms were huge - we requested a suite as there were 5 adults in my party - the suite we were given could hold a small army! we had a walk in wardrobe each, an unlimited supply of towels and so much space to spread ourselves out in - a huge feat considering the shopping that was done!! the staff were to a person helpful, friendly and warm and we were made feel so welcome. the breakfast buffet was the perfect start to the morning and at $4 a pop, will never be beaten for value for money! the location was excellent for access to central park, theatres and so many good restaurants - rue 57 was just down the street and a must for dinner. i won't be telling anyone i know of this gem as i would be afraid that everyone will want to stay there and it'll get booked up too quickly!!!!!",1,quickly!!!!!,quickly!+,quickly!,i won't be telling anyone i know of this gem as i would be afraid that everyone will want to stay there and it'll get booked up too quickly!!!!!,i have just returned from a 4 night stay in new york and am already online trying to book another trip next year and only to stay in the salisbury!,1,1,"['i' ""won't"" 'be' 'telling' 'anyone' 'i' 'know' 'of' 'this' 'gem' 'as' 'i'
 'would' 'be' 'afraid' 'that' 'everyone' 'will' 'want' 'to' 'stay' 'there'
 'and' ""it'll"" 'get' 'booked' 'up' 'too' 'quickly!!!!!']",[1 2 1 2 2 1 2 1 1 3 1 1 1 1 3 1 2 1 2 1 2 1 1 1 2 3 2 3 5],0,1,0,5.0,29,30,186
51173116,TripAdvisor,"We travel to NYC every year during this time of year. We enjoy staying at boutique style hotels in the Soho/Tribeca area. We decided to give this chain hotel a try considering the price was a lot less than the other hotels we tend to stay at. 
The staff we friendly and helpful. The rooms were clean. The bed was soooo comfortable. The location: what else can you ask for???? A few steps from Soho and Tribeca...our favorite hangout. Close to wonderful resto's and great shopping.
The only thing which is not really a problem was that they say the hotel is on YORK st....no cab can really could relate to the 20 foot long street. The hotel is really on 6th Ave.....
Great hotel, recommend it to anyone who likes quaint hotels....",1,soooo,so+,so,The bed was soooo comfortable.,We travel to NYC every year during this time of year.,1,1,['The' 'bed' 'was' 'soooo' 'comfortable.'],[1 2 1 5 4],1,1,0,5.0,5,11,133
50456280,TripAdvisor,"You know that feeling when you are about to leave home to go somewhere exciting and you're hoping that the hotel you have booked turns out to be amazing? 
My wish came true. 
Skyline is more like a 4 1/2 to 5 star hotel. The suites are divine..."" a home away from home"". There is soooo much space in the rooms, and they are super clean. The bed is very comfy. The hotel staff...from the doorman, reception service to the cleaning service is very friendly and professional. Our suite was very impressive and the view was breathtaking... especially in the evening with the manhattan skyline. Location is central. You can walk to the theater district, times square and cabs/subway are very accesible. There is a choice or restaurants or delis nearby. Overall...I had an amazing stay in Manhattan thanks to Skyline Hotel. ""It's a home away from home and truelly a hidden Gem"". I would stay here again in a heartbeat!",1,soooo,so+,so,"There is soooo much space in the rooms, and they are super clean.",The hotel staff...,1,1,"['There' 'is' 'soooo' 'much' 'space' 'in' 'the' 'rooms,' 'and' 'they'
 'are' 'super' 'clean.']",[1 1 4 2 2 1 1 2 1 1 1 3 4],1,0,0,4.0,13,3,161
95838116,TripAdvisor,"I booked this hotel on priceline. I ended up paying $89 for one night. 
A few friends and I went to this hotel for the Bears vs Lions football game. This hotel is right by the river, the entrance is just past the tunnel to get into Toronto. The staff was extremely friendly. The rooms were clean, and the beds were comfortable. The only problem we had was finding our way back to the parking garage from the hotel. It was a maze! After we checked out of the room, and started to drive home, I noticed that we forgot the GPS in the hotel room. We called the hotel, and they had the maid look for it. She found the GPS! I was soooo happy! I would definitely recommend this hotel to anybody staying in Detroit! I would definitely stay here again (if I could get a great deal again)",1,soooo,so+,so,I was soooo happy!,"After we checked out of the room, and started to drive home, I noticed that we forgot the GPS in the hotel room.",1,0,['I' 'was' 'soooo' 'happy!'],[1 1 5 5],1,0,0,5.0,4,23,151
119270880,TripAdvisor,"Staying at Public Chicago is really an experience that I would highly recommend to others. The design aesthetic is chic and elegantly simple. Beautifully detailed and not overly designed. There are all the modern touches, but somehow it still has retained a sense of warmth that makes you truly feel welcome and at home (in a good way). 
The staff were incredibly friendly, helpful and professional and they really made you feel like they were happy you were there. There are so many cool hotels, that have staff that make you feel like you are an unwelcome guest at their party, this was definitely not the case at Public. The common areas perhaps add to this welcoming feeling, the lobby, the library and restaurant were all very open and flowed into each other really nicely. 
I didn't eat there, but the design in the Pump Room was pretty awesome. While on the subject of food though, I loooooved the express room service concept, affordable and fast and the french toast was evil it was so good.
Neighborhood was beautiful, overall a really great way to spend some time in Chicago.",1,loooooved,lo+ved,loved,"While on the subject of food though, I loooooved the express room service concept, affordable and fast and the french toast was evil it was so good.","There are so many cool hotels, that have staff that make you feel like you are an unwelcome guest at their party, this was definitely not the case at Public.",1,1,"['While' 'on' 'the' 'subject' 'of' 'food' 'though,' 'I' 'loooooved' 'the'
 'express' 'room' 'service' 'concept,' 'affordable' 'and' 'fast' 'and'
 'the' 'french' 'toast' 'was' 'evil' 'it' 'was' 'so' 'good.']",[1 1 1 1 1 2 2 1 5 1 2 2 2 2 3 1 3 1 1 2 2 1 2 1 1 3 4],1,0,0,4.5,27,30,190
39211565,TripAdvisor,"Location:
Hotel is located on the 7th ave with 55st in the heart of Manhattan, few block away from Times Square and Central Park (5-10min walking).
Hotel: 
our room was on the highest floor 27th, number 2742 with the view on Central Park which was really nice. Room was big with balcony, bathroom very clean and comfy bed, Tv, iron, iron desk, hairdryer..i.e 
Only one minus was that there is no fridge in the room which is very needed during the summer when is so hot there.
There are 3 lifts and there is no problem at all to get one..especially when we were on the 27th floor..we never had problem with it.
There is internet cafe, gift shop(they give u all advice about New York u need), restaurant and cafe.
U can get safe for free at the reception desk which is very handy cos u dont need to carry ur passports and money with u all the time.
Service is perfect, staff - very nice people, u can leave ur baggage at the hotel if u have flight late afternoon and they keep it in the second floor in the special room.
Few tips:
We used every day for breakfast Fluffy's Cafe is on the 7th ave one block away, very good prices and lovely food and nice people there and for the dinner different restaurants (there are 100s) but the best one was John's Pizza on the number 260 44th st for pepperoni we paid 15 and it was small one but very big...its New York we talking about so meal portions are huge there..lol
Last thing its very good to buy 2days plus 1free tour bus for 86dollars from citysights NY there is web http://www.citysightsny.com/ and u can save loads money. Its really good attraction. Go to the web and check it whats included.
Overall:
There is nothing worse than bad hotel when u go on hols but with Wellington u wont get that its definitely worth 5stars in general (even if we only slept there, we didnt spend much time only for sleeping, we had really great time in this hotel) and New York is something else!!!!!!!!!",1,else!!!!!!!!!,else!+,else!,"Overall: There is nothing worse than bad hotel when u go on hols but with Wellington u wont get that its definitely worth 5stars in general (even if we only slept there, we didnt spend much time only for sleeping, we had really great time in this hotel) and New York is something else!!!!!!!!!",Go to the web and check it whats included.,1,1,"['Overall:' 'There' 'is' 'nothing' 'worse' 'than' 'bad' 'hotel' 'when' 'u'
 'go' 'on' 'hols' 'but' 'with' 'Wellington' 'u' 'wont' 'get' 'that' 'its'
 'definitely' 'worth' '5stars' 'in' 'general' '(even' 'if' 'we' 'only'
 'slept' 'there,' 'we' 'didnt' 'spend' 'much' 'time' 'only' 'for'
 'sleeping,' 'we' 'had' 'really' 'great' 'time' 'in' 'this' 'hotel)' 'and'
 'New' 'York' 'is' 'something' 'else!!!!!!!!!']","[2 2 1 2 4 2 4 2 2 2 2 1 2 1 1 2 2 2 2 2 2 4 4 5 1 2 2 2 2 2 2 2 2 2 2 2 2
 2 1 2 2 2 4 4 2 1 2 2 1 2 2 1 2 5]",1,0,0,5.0,54,9,362
29070741,TripAdvisor,"You are greeted by every employee with smiles and ""How can I hep you's"" - everyone really takes the time to care about you and your stay. The updates they have done in the meeting space are awesome...no other hotel has the layout of meeting rooms that this hotels does. As a meeting coordinator this is huge in selecting somewhere that you can make sure your guests are taken care of and can find their way to the meetings. The bedroms are awesome - many of my guests couldn't believe how well they could sleep...me too. The fod in the restaurant was off the charts for hotel food as well as our meals we had as a group. The best thing is we will be having our event there again next year and this hotel is only getting better - they ar ereconstructing the swimming pool and outside courtyard and the sketches sow it s going to be a place that you will want to hang out and relax at all the time!!! I can't wait.",1,time!!!,time!+,time!,The best thing is we will be having our event there again next year and this hotel is only getting better - they ar ereconstructing the swimming pool and outside courtyard and the sketches sow it s going to be a place that you will want to hang out and relax at all the time!!!,"You are greeted by every employee with smiles and ""How can I hep you's"" - everyone really takes the time to care about you and your stay.",1,1,"['The' 'best' 'thing' 'is' 'we' 'will' 'be' 'having' 'our' 'event' 'there'
 'again' 'next' 'year' 'and' 'this' 'hotel' 'is' 'only' 'getting' 'better'
 '-' 'they' 'ar' 'ereconstructing' 'the' 'swimming' 'pool' 'and' 'outside'
 'courtyard' 'and' 'the' 'sketches' 'sow' 'it' 's' 'going' 'to' 'be' 'a'
 'place' 'that' 'you' 'will' 'want' 'to' 'hang' 'out' 'and' 'relax' 'at'
 'all' 'the' 'time!!!']","[1 5 1 1 1 1 1 2 1 2 1 2 1 1 1 1 2 1 1 2 4 1 1 1 2 1 2 2 1 2 2 1 1 2 1 1 1
 2 1 1 1 2 1 1 1 3 1 2 2 1 3 1 1 1 4]",1,1,0,5.0,55,27,176
121673044,TripAdvisor,"I booked this hotel based on the reviews and wasn't disappointed. The room was well decorated and clean and even though we were at the back of the hotel we realised this was good as the rooms at the front must have been tortured with noise from the streets. It is soooo busy all of the time any time in New York!!
The room was small as predicted but that didn't bother us as we were prepared for that. 
The staff were great....we had problems getting reception on the I-Phone and the guy behind the desk took it and sorted it in a few seconds!! Also booked the 'Sex and the City' bus tour throught the hotel which was hassle free. Check out was smooth and quick. We left our luggage in storage while we spent our last few hours in the city. When we collected it my coat was missing so I paniced but the staff found it almost immediately. The ticket had fallen off it and it had been sent down to lost property so a very organised business. Great bar next door and restaurant with great staff. Will review this elsewhere. Total value for money and will stay again for sure!!",1,soooo,so+,so,It is soooo busy all of the time any time in New York!!,We left our luggage in storage while we spent our last few hours in the city.,0,1,"['It' 'is' 'soooo' 'busy' 'all' 'of' 'the' 'time' 'any' 'time' 'in' 'New'
 'York!!']",[1 1 5 4 1 1 1 2 1 2 1 1 3],0,1,0,5.0,13,16,204
91015520,TripAdvisor,"Me, my mum and two sisters stayed in the Doubletree in november. I booked it all and looked at numerous hotels over a few weeks trying to choose the best to suite us all. I came across this hotel and liked the look of it as all rooms were suites which ment we would all be together rather than in seperate rooms. I read the reviews and the only thing that caught my attention was some said the sofa bed was not too comfortable, it wasnt very comfortable but what sofa bed is!! The mattress wasnt very thick but luckily i got to have the Kigsize bed, my two sisters (both in there 40's) shared the sofa bed and they said it wasnt that bad, It didint in any way spoil our holiday. When we arrived we were greeted by very pleasant doormen and showed up to the lobby, the reception staff were very nice and we were booked in and on our way up to our room within about 5mins! The hot cookies on arrival were delicious!!! We were in New York for 5 nights and enjoyed every minute of it, staying in a nice friendly hotel goes a long way to an enjoyable trip. I dont think we could have picked a better location either, right in the centre of Time Square is a must and not noisy at night at all. Were going back in 3 years and would definately stay here again without a doubt. Thank you to all the staff for making our trip very enjoyable!!! :)",1,delicious!!!,delicious!+,delicious!,The hot cookies on arrival were delicious!!!,I booked it all and looked at numerous hotels over a few weeks trying to choose the best to suite us all.,1,1,['The' 'hot' 'cookies' 'on' 'arrival' 'were' 'delicious!!!'],[1 2 2 1 2 1 5],1,1,0,5.0,7,22,262
135784308,TripAdvisor,"Stayed here for business. OMG, very nice. Staff and service was GREAT!!! Bed was verrry comfy. Love the Bathroom, was as large as sleeping area. Can't go wrong if you stay here. Nice balcony that over looks the pool.",1,verrry,ver+y,very,Bed was verrry comfy.,Stayed here for business.,1,1,['Bed' 'was' 'verrry' 'comfy.'],[2 1 4 4],1,0,0,4.0,4,4,39
71066103,TripAdvisor,"Overall our experience was great. The service was wonderful and very hospitable... Doormen were very imformative! The one always knew both my husbands and my name - very personable service :-). Rooms were clean, however, very busy in design yet FUN. 
The hotel restaurant was just okay But I must pass on that the Ambr (indian food) was by far the BEST Indian rstaurant I have ever been too!!! The Ambr was close to Union Square - I believe???",1,too!!!,too!+,too!,The hotel restaurant was just okay But I must pass on that the Ambr (indian food) was by far the BEST Indian rstaurant I have ever been too!!!,The service was wonderful and very hospitable...,1,1,"['The' 'hotel' 'restaurant' 'was' 'just' 'okay' 'But' 'I' 'must' 'pass'
 'on' 'that' 'the' 'Ambr' '(indian' 'food)' 'was' 'by' 'far' 'the' 'BEST'
 'Indian' 'rstaurant' 'I' 'have' 'ever' 'been' 'too!!!']",[1 2 2 1 1 2 1 1 1 1 1 1 1 2 2 2 1 1 3 1 5 2 2 1 1 3 2 5],1,1,0,5.0,28,7,79
6184863,TripAdvisor,"We stayed for 3 nights during a trip to NYC and we were more than happy with what we got. 
Baring in mind we went during Thanksgiving, and nowhere else had spaces, we were worried by some of the reviews we had read.
But with an excellent location, superb lobby and bars, average rooms and decent bathrooms, we felt we got what we paid for. 
Our room was small (I am 6ft 4"" so most rooms are small but the Mrs agreed it was tiny!) but what do you expect when you go to central Manhattan. If you want a large room you have got to pay for it - simple! 
There was nowhere to put our case, the room was that small, you could literally walk around the bed and that was it. But it was stylishly furnished and the bed was soooo comfy after a day shopping. The air con unit was very noisy at night, and the only view we had was of the Marriot hotel across the block.
The bathroom was again very small but the shower was superb and the products were off high quality and replaced every day. 
We booked this hotel because there wasnt much else available, and because of its location. We knew we were literally only there to sleep and wash, but we were more than happy with it. 
Yes it is small, but it is trendy, cool and ideal if you intend on just using it as a base to explore NYC.
We had an amazing time so maybe we ignored the bad bits of the hotel, but generally I would say that as long as you dont pay too much, this hotel is ideal for tourists who want to be close to everything. You will find its rooms small, and the reception staff are a little arrogant at times, but it is generally of a good standard.",1,soooo,so+,so,But it was stylishly furnished and the bed was soooo comfy after a day shopping.,"We knew we were literally only there to sleep and wash, but we were more than happy with it.",1,1,"['But' 'it' 'was' 'stylishly' 'furnished' 'and' 'the' 'bed' 'was' 'soooo'
 'comfy' 'after' 'a' 'day' 'shopping.']",[1 1 1 3 3 1 1 2 1 5 4 1 1 1 2],1,1,0,5.0,15,19,318
24465961,TripAdvisor,"This hotel was absolutely brilliant! I was nervous initially as some of the reviews on here are a little negative.
Check in was prompt and friendly, although as it was for my 21st birthday i think we were going to be offered an upgrade, until they realised that what booked through expedia. what difference that makes???? i dont know!
But the room given was lovely and we were on the 12th floor and far far away from the lifts so it was soooo quiet. However i did take earplugs just incase. The bed linen and bathroom was clean and it was of a really good size too. 
As it was our first time to New York, location was very important and this hotel was in the perfect place! we walked EVERYWHERE and only got a cab to and from the airport. Obviously you need to be in reasonably good shape to do that but it worked well for us. 
We didnt seem to have a probem with staff expecting tips, however do make sure that you carry lots of $1 bills, otherwise you may find yourself giving $5 for a guy to carry 2 bags down three stairs like we did!!",1,soooo,so+,so,But the room given was lovely and we were on the 12th floor and far far away from the lifts so it was soooo quiet.,i dont know!,1,1,"['But' 'the' 'room' 'given' 'was' 'lovely' 'and' 'we' 'were' 'on' 'the'
 '12th' 'floor' 'and' 'far' 'far' 'away' 'from' 'the' 'lifts' 'so' 'it'
 'was' 'soooo' 'quiet.']",[1 1 2 2 1 4 1 1 1 1 1 1 1 1 3 3 2 1 1 1 2 1 1 4 4],1,0,0,4.0,25,3,201
108134125,TripAdvisor,A very welcoming Hotel from the minute you step inside. Staff are extremely friendly and helpful. The rooms are always clean and functional and the beds are sooo comfortable. Great after a long flight. Great amenities especially the fitness centre. Best brekkie buffet going around. I can't fault this place and always enjoy my stay.,1,sooo,so+,so,The rooms are always clean and functional and the beds are sooo comfortable.,Staff are extremely friendly and helpful.,1,1,"['The' 'rooms' 'are' 'always' 'clean' 'and' 'functional' 'and' 'the'
 'beds' 'are' 'sooo' 'comfortable.']",[1 2 1 2 3 1 2 1 1 2 1 4 4],1,1,0,4.0,13,6,55
106597841,TripAdvisor,"We stayed at the Marquis during our first trip to San Francisco for the Easter Break. I was initially concerned because the reviews about the services are 50/50. However, we received great services from the front desk staff and the housekeeping staff. I recommended not eating or drinking at the restaruants; wayyyy overpriced. There is a lot of good restaurants and bars in Union Square where you get so much more for your money. There is also a lot of public transportation options around the hotel, so you don't need to pay the parking fees; there is a Bart stop about 2 blocks from the hotel that will take you directly to the airport and other places. Only real complaints was that we were able to get a fridge for the room, but there was only one microwave in the whole hotel, and it was not working. If you are going to offer one, you need to offer the other. Overall through, I would definetely recommend. The hotel was nice and clean, the bed was very comfortable, and you can't beat the location. Rate was a little more than what we were used to, but was in line with the other hotels; Union Square is a pricey area all together",1,wayyyy,way+,way,I recommended not eating or drinking at the restaruants; wayyyy overpriced.,"Rate was a little more than what we were used to, but was in line with the other hotels; Union Square is a pricey area all together",0,0,"['I' 'recommended' 'not' 'eating' 'or' 'drinking' 'at' 'the'
 'restaruants;' 'wayyyy' 'overpriced.']",[1 2 2 2 1 2 1 1 2 3 4],0,0,0,3.0,11,27,210
100146584,TripAdvisor,"This is a great place to stay and close to everything. Dupont Circle Metro station is just a few minutes away - great restaurants in the area.
The hotel itself is a historic building and very charming. The rooms are very comfortable and the bed is great!!! I read some previous comments about how small the rooms are but I was pleasantly surprised!
The best assest is their staff, everybody smiles and is always friendly. They go out of their way to make sure you are comfortable. I had a family emergency and the entire Front Desk team was spectacular. Verena in particular helped me at anytime and even gave me her phone number to call in case I needed further assistance. Thank you again! And BTW your tip - it really worked.
I would recommend this hotel to everybody and will definetely be back!!",1,great!!!,great!+,great!,The rooms are very comfortable and the bed is great!!!,This is a great place to stay and close to everything.,1,1,"['The' 'rooms' 'are' 'very' 'comfortable' 'and' 'the' 'bed' 'is'
 'great!!!']",[1 2 1 2 3 1 1 2 1 5],1,1,0,4.0,10,11,145
85403262,TripAdvisor,"I have had the priviledge of staying at the Hotel Whitcomb several times during the past 16 months. Each time I approach the top of the BART escalator I look forward to seeing the jovial and singing doorman (Larry). The warmth continues as I approach the front desk to check-in. The efficiency and professionalism of each of the front desk clerks is why I have recommended this hotel to my closest friends. Four of my friends have stayed at Hotel Whitcomb and share my DELIGHT with the entire experience!!! The rooms are clean, bright, and fresh!!! Housekeeping truly goes above and beyond to satisfy any want or need... I know it might sound a bit cliche... ""But I do view the Hotel Whitcomb as my home away from home when I visit San Francisco!"" I want to THANK YOU ALL for the enjoyment you have provided my friends and I on each of our stays! I truly appreciate your dedication to ALWAYS striving to provide EXCELLENCE in satisfying the many and varied needs of your customers!!! Thank you so very much!... PS I love the free WI-FI too!",1,experience!!!,experience!+,experience!,Four of my friends have stayed at Hotel Whitcomb and share my DELIGHT with the entire experience!!!,PS I love the free WI-FI too!,1,1,"['Four' 'of' 'my' 'friends' 'have' 'stayed' 'at' 'Hotel' 'Whitcomb' 'and'
 'share' 'my' 'DELIGHT' 'with' 'the' 'entire' 'experience!!!']",[1 1 1 1 1 1 1 1 1 1 1 1 5 1 1 1 5],1,1,0,5.0,17,7,188
132590841,TripAdvisor,"MOH couldn't have picked a more perfect hotel to host us for yet another wild bachelorette party! The staff are so laid-back and always readily available to assist. Our suite was clean, modern, and perfect for our purposes. Sound-proof suite meant no noise complaints and happy neighbors! The hotel has two fun clubs/bars, the one downstairs treated us very well with VIP access and comp Dom Perignon Rose flowing! That was so much fun we actually partied there both nights! Ladies, the Hard Rock San Diego also has a very attentive security team so you can be sure no random guys will be grabbing at you or trying to follow you back to your room. Security on duty was very good to check for room keys at the elevator entrance and booting non-guests. Engineering, bell staff, and valet were top-notch never delaying our demanding group of city girls! We felt safe, sound, and VIP! Thanks for a great stay Hard Rock SD, we'll definitely be back!!!",1,back!!!,back!+,back!,"Thanks for a great stay Hard Rock SD, we'll definitely be back!!!","We felt safe, sound, and VIP!",1,1,"['Thanks' 'for' 'a' 'great' 'stay' 'Hard' 'Rock' 'SD,' ""we'll""
 'definitely' 'be' 'back!!!']",[2 1 1 4 1 1 1 1 1 4 1 5],1,1,0,5.0,12,6,166
139533937,TripAdvisor,"This place is modern, well located and clean. We stayed for four nights and enjoyed good service. One night it rained and Concierge suggested a wonderful (reasonably priced) Italian restaurant nearby, Fabio Piccolo, 230 East 44th Street. It was sooo good and Giuseppe was our waiter. Family run, excellent food and service. The night we were there it was filled with Italians and thats always a good sign. Near the hotel on 42nd is L' Expresso. Go to this little shop after your dinner before heading back to hotel. It has delicious gelato ice creams and ices in outrageous flavors you'd never expect, and flavors change and sell out quickly. Rooms at Grand Hyatt are comfy, well air conditioned (it was in the 90's when visited). Staff was very friendly, polite and availing. Hotel has a convenient 24 hours snack/beverage shop thats part of the open design lobby. Beds are very comfy and we slept surprisingly well. Large plasma tvs in the room, cozy couch nook, mini fridge, and closet. All were well maintained, cleaned and fresh. We'll definitely come back to this hotel.",1,sooo,so+,so,It was sooo good and Giuseppe was our waiter.,Near the hotel on 42nd is L' Expresso.,1,1,['It' 'was' 'sooo' 'good' 'and' 'Giuseppe' 'was' 'our' 'waiter.'],[2 1 5 4 1 2 1 2 2],1,0,0,5.0,9,8,184
116323422,TripAdvisor,"Hotel was OK, BUT now we find they have charged us twice, and they do not want to refund!! DO NOT GO THERE!!!",0,THERE!!!,THERE!+,THERE!,DO NOT GO THERE!!!,"Hotel was OK, BUT now we find they have charged us twice, and they do not want to refund!!",0,0,['DO' 'NOT' 'GO' 'THERE!!!'],[1 1 1 5],0,0,0,5.0,4,19,23
120482978,TripAdvisor,"Friendly, professional, helpful staff. Great ammentites, spacious rooms, comfortable beds and nice TV. Staff is extremely helpful and exhaustes all efforts to meet your needs. My girlfriend forgot her cell phone charger at home, when we arrived at the hotel i asked the front desk staff if they might have a charger that would fit her phone, they sent one up within 15 minutes of our arrival. Great fitness center and PHENOMENAL bar on the 27th floor. Floor to ceiling windows with beautiful view of the Denver skyline. You would be hard pressed to find more bang for your buck when staying downtown. A legitimate FOUR STAR hotel at an affordable price, i highly recommend staying here, you will not be disappointed!!!",1,disappointed!!!,disappointed!+,disappointed!,"A legitimate FOUR STAR hotel at an affordable price, i highly recommend staying here, you will not be disappointed!!!",You would be hard pressed to find more bang for your buck when staying downtown.,1,1,"['A' 'legitimate' 'FOUR' 'STAR' 'hotel' 'at' 'an' 'affordable' 'price,'
 'i' 'highly' 'recommend' 'staying' 'here,' 'you' 'will' 'not' 'be'
 'disappointed!!!']",[1 2 1 1 1 1 1 3 1 1 4 4 1 1 1 1 1 1 5],1,1,0,4.0,19,15,122
